0.8398	0
0.4613	8
0.9971	4
0.386	4
0.5534	1
0.741	1
0.5873	4
0.1463	2
0.4597	0
0.0557	9
0.5404	2
0.9674	1
0.489	8
0.0919	3
0.626	0
0.4725	7
0.4827	1
0.4849	4
0.8257	4
0.7456	9
0.6149	0
0.5823	5
0.0845	10
0.5405	8
0.1325	1
0.9104	3
0.0026	7
0.3479	6
0.7066	8
0.0552	1
0.5452	0
0.1259	2
0.2349	9
0.5791	5
0.2248	7
0.0623	6
0.7879	9
0.7257	2
0.0868	6
0.2572	3
0.895	5
0.9262	0
0.8242	7
0.7537	0
0.8633	5
0.4366	9
0.9413	5
0.4805	7
0.2984	8
0.0419	2
0.2035	3
0.7771	3
0.8831	10
0.9317	6
0.2044	3
0.0188	10
0.1911	8
0.4601	5
0.3784	0
0.4834	10
0.5413	3
0.7026	3
0.6527	3
0.516	0
0.0122	10
0.2431	6
0.9536	10
0.5746	0
0.5087	6
0.7033	10
0.7289	10
0.2226	2
0.8942	8
0.9257	8
0.3511	8
0.4245	4
0.8716	4
0.0663	9
0.9338	1
0.5369	2
0.3165	0
0.2032	10
0.854	4
0.907	0
0.9321	1
0.5677	3
0.5258	1
0.0307	10
0.8287	3
0.3734	10
0.8047	5
0.6985	5
0.1422	7
0.8906	2
0.7665	4
0.8866	1
0.6599	1
0.3696	0
0.0322	4
0.3617	3
0.387	7
0.7679	9
0.4619	1
0.9268	4
0.2364	4
0.9951	3
0.2441	0
0.5377	3
0.8899	2
0.1766	2
0.8223	7
0.8815	9
0.3215	7
0.6393	9
0.7389	3
0.1871	0
0.5559	4
0.4495	9
0.6405	3
0.2682	7
0.5499	6
0.0121	2
0.6417	2
0.0705	8
0.8823	2
0.8427	10
0.0957	3
0.0497	7
0.5923	4
0.0589	7
0.0753	3
0.1909	10
0.9805	5
0.0163	9
0.3456	4
0.7876	2
0.6231	3
0.7076	6
0.1834	7
0.4142	0
0.3637	8
0.5935	1
0.9209	1
0.1419	7
0.912	9
0.4444	0
0.0297	8
0.2138	5
0.5964	9
0.6877	9
0.5353	8
0.4818	10
0.7009	1
0.1133	4
0.5328	9
0.0657	10
0.1441	4
0.5045	5
0.1873	0
0.5076	5
0.7477	2
0.653	6
0.1182	8
0.8862	5
0.4713	7
0.2621	8
0.6865	10
0.6402	9
0.0988	1
0.2312	9
0.6728	7
0.1569	8
0.1339	6
0.1066	6
0.5352	1
0.9073	0
0.0332	7
0.7823	3
0.9127	0
0.7377	2
0.0942	4
0.4246	1
0.9014	5
0.2633	5
0.6948	5
0.6022	8
0.0418	10
0.223	5
0.9638	1
0.3295	10
0.6023	3
0.622	0
0.7726	8
0.5211	2
0.5082	4
0.0566	6
0.1763	5
0.4706	2
0.2518	3
0.9249	3
0.5342	2
0.2569	1
0.4732	1
0.5799	2
0.0008	7
0.1125	5
0.7678	0
0.1097	7
0.0265	5
0.3468	2
0.9283	4
0.3886	1
0.603	0
0.3979	4
0.403	9
0.4565	9
0.9183	3
0.7154	8
0.94	8
0.725	8
0.5148	10
0.268	9
0.4452	5
0.6013	0
0.3688	1
0.1293	7
0.8233	7
0.8029	9
0.6977	7
0.1403	5
0.7802	4
0.935	9
0.7675	3
0.8955	9
0.4258	7
0.4676	8
0.3519	7
0.4982	2
0.904	7
0.7232	10
0.1935	3
0.6561	4
0.3281	3
0.557	0
0.8088	5
0.5234	2
0.3821	7
0.6899	6
0.7967	6
0.4312	4
0.6996	9
0.2278	6
0.8402	5
0.8492	4
0.8606	0
0.0227	6
0.9684	3
0.5079	5
0.5115	9
0.44	9
0.6271	1
0.1851	4
0.0956	10
0.3172	6
0.0971	6
0.5715	9
0.5242	2
0.4965	4
0.6385	9
0.1584	9
0.4894	6
0.2129	3
0.588	5
0.784	3
0.8186	5
0.3549	4
0.554	7
0.9392	9
0.993	10
0.8747	6
0.6444	9
0.9859	5
0.7064	4
0.7024	7
0.1098	7
0.3098	10
0.8138	9
0.3179	8
0.8759	5
0.3093	5
0.9565	10
0.1121	7
0.104	10
0.5475	7
0.5394	6
0.3173	5
0.5289	4
0.3015	3
0.5738	1
0.2318	1
0.1859	1
0.4542	0
0.6528	4
0.7788	4
0.2134	2
0.0338	5
0.7698	10
0.2907	8
0.405	6
0.9404	9
0.6504	7
0.9751	8
0.6217	7
0.6523	2
0.2307	2
0.441	2
0.1268	6
0.9802	7
0.7615	3
0.3616	2
0.1461	8
0.4106	5
0.3486	6
0.8883	10
0.3923	9
0.5776	3
0.1252	10
0.94	0
0.955	3
0.0305	10
0.616	0
0.0906	8
0.2897	2
0.0765	0
0.9659	8
0.6423	4
0.1598	5
0.5555	4
0.1435	1
0.0284	0
0.3204	4
0.5858	3
0.9136	2
0.8427	0
0.8541	8
0.6572	4
0.5128	9
0.5418	7
0.5712	2
0.8949	2
0.7548	6
0.1552	7
0.2671	4
0.5205	0
0.6109	9
0.7081	5
0.8598	4
0.223	1
0.453	5
0.278	8
0.3177	1
0.3038	10
0.166	0
0.579	8
0.8989	10
0.661	6
0.8485	4
0.5693	1
0.9194	10
0.6355	1
0.4089	9
0.6287	1
0.4727	4
0.9889	0
0.2914	9
0.3329	5
0.1119	7
0.1712	9
0.9054	4
0.0553	6
0.9238	6
0.9572	6
0.0585	8
0.7512	10
0.8654	1
0.6898	6
0.3382	9
0.9682	1
0.6566	4
0.8388	0
0.886	1
0.0394	2
0.9946	0
0.5988	6
0.0099	8
0.4563	7
0.2802	5
0.9224	5
0.2639	7
0.4917	2
0.4817	4
0.2147	6
0.6193	0
0.1495	3
0.1673	5
0.9175	10
0.4788	1
0.0152	10
0.5995	0
0.8956	10
0.6694	7
0.8038	10
0.1772	4
0.1739	10
0.2478	9
0.7077	8
0.9228	10
0.5352	10
0.0877	3
0.9546	2
0.6358	0
0.9569	1
0.3735	1
0.4466	4
0.3158	1
0.8329	8
0.904	5
0.3205	4
0.8957	5
0.3604	0
0.7032	2
0.8945	6
0.2765	9
0.4261	6
0.2007	8
0.6931	9
0.4802	4
0.8299	9
0.9895	2
0.1462	0
0.9181	9
0.2637	2
0.3718	10
0.4423	3
0.7802	5
0.3043	1
0.991	2
0.9654	6
0.7625	0
0.1809	1
0.7492	8
0.3902	0
0.8704	6
0.2815	8
0.5417	5
0.5931	1
0.5	4
0.6929	5
0.513	0
0.1466	2
0.7657	1
0.0632	10
0.7357	8
0.7858	0
0.6237	2
0.4361	6
0.7147	5
0.0888	3
0.0372	9
0.8963	3
0.7321	0
0.5715	4
0.5882	9
0.0225	2
0.9858	3
0.8362	1
0.5573	3
0.7616	7
0.6623	6
0.9401	8
0.3415	10
0.3677	4
0.9707	4
0.0457	3
0.0688	0
0.1522	1
0.9607	7
0.5657	3
0.3656	8
0.0694	4
0.5495	3
0.9585	9
0.7433	1
0.3258	2
0.1669	3
0.2078	7
0.7484	7
0.1856	8
0.4478	7
0.2809	4
0.5155	10
0.8475	1
0.0063	0
0.6068	5
0.1031	3
0.3626	5
0.2579	1
0.6547	2
0.8159	6
0.0881	5
0.3434	9
0.7374	3
0.8859	4
0.3051	8
0.7285	8
0.4938	3
0.5396	2
0.3694	9
0.6236	3
0.0908	2
0.087	9
0.1808	5
0.9728	4
0.7272	6
0.758	1
0.8603	10
0.5709	0
0.0738	8
0.78	7
0.0645	1
0.5268	4
0.2887	8
0.5056	4
0.1462	6
0.3581	3
0.5649	3
0.9785	0
0.4727	3
0.0062	8
0.2837	8
0.0099	9
0.8537	2
0.6022	4
0.4035	3
0.2194	1
0.1734	6
0.4158	7
0.3235	8
0.0132	2
0.6428	2
0.0336	4
0.7662	9
0.6077	7
0.5161	0
0.2907	8
0.6631	9
0.512	2
0.8742	0
0.7323	1
0.4963	5
0.119	7
0.3857	10
0.7093	0
0.257	3
0.9075	6
0.7112	3
0.1602	5
0.6405	0
0.2291	5
0.6338	5
0.9582	7
0.0585	5
0.197	1
0.6261	7
0.6366	3
0.9672	5
0.668	0
0.3954	10
0.5063	2
0.8331	8
0.3231	4
0.0477	2
0.6122	3
0.9858	9
0.5044	8
0.9303	2
0.66	2
0.5514	8
0.3148	9
0.3529	4
0.2863	7
0.2868	8
0.4263	5
0.0324	0
0.6734	3
0.0239	5
0.4094	2
0.8042	9
0.8256	6
0.7864	4
0.482	3
0.7416	3
0.4453	6
0.3917	10
0.7686	6
0.0739	4
0.668	1
0.606	4
0.3045	6
0.7009	8
0.7266	10
0.0578	5
0.8693	8
0.8994	10
0.1113	5
0.4966	6
0.7932	4
0.9448	0
0.1086	8
0.2735	1
0.007	8
0.0682	2
0.0409	0
0.2932	5
0.6441	6
0.8103	7
0.1473	6
0.7986	5
0.6129	5
0.4183	6
0.9978	10
0.619	4
0.3464	2
0.0728	6
0.3784	3
0.8284	4
0.6764	8
0.2347	5
0.7436	6
0.6463	0
0.6553	10
0.6511	1
0.2253	10
0.6752	1
0.4388	10
0.1705	2
0.9885	6
0.7526	2
0.6388	7
0.5282	4
0.661	10
0.63	2
0.9689	5
0.9119	2
0.1671	3
0.9515	4
0.1476	1
0.0496	0
0.0724	2
0.7972	5
0.9704	2
0.734	7
0.8744	7
0.9581	3
0.3084	10
0.9403	1
0.8166	5
0.0296	5
0.6451	3
0.9178	7
0.1261	7
0.4316	7
0.0018	1
0.012	1
0.0255	6
0.9668	6
0.973	6
0.4384	1
0.9018	9
0.9034	3
0.345	7
0.1125	1
0.2409	8
0.0111	4
0.4168	4
0.4611	8
0.3634	2
0.7984	0
0.1741	8
0.9118	1
0.5598	0
0.9087	2
0.1372	3
0.3089	1
0.1549	7
0.6632	6
0.71	2
0.715	10
0.8936	2
0.1721	10
0.4283	2
0.2634	2
0.9336	0
0.5613	8
0.5877	9
0.4254	2
0.2897	1
0.2535	6
0.3567	6
0.512	2
0.5625	0
0.4764	0
0.421	10
0.5504	1
0.008	8
0.2451	2
0.7089	7
0.4156	7
0.1604	8
0.8578	4
0.4544	4
0.8739	3
0.8414	6
0.3091	10
0.6505	2
0.8065	3
0.5946	0
0.8707	6
0.3392	9
0.0782	3
0.9432	8
0.2361	7
0.4571	6
0.0686	0
0.0621	3
0.3074	9
0.1336	8
0.567	1
0.0475	2
0.0092	6
0.9174	4
0.4074	7
0.9432	2
0.7042	6
0.4079	0
0.9227	2
0.3131	4
0.2564	6
0.3705	3
0.5842	3
0.1177	3
0.6785	2
0.9698	9
0.7313	4
0.6119	1
0.9114	8
0.3807	7
0.6489	10
0.8539	3
0.654	3
0.1011	8
0.9654	3
0.6686	3
0.1598	3
0.1477	7
0.1552	5
0.9766	6
0.6368	7
0.5556	2
0.9209	10
0.9786	4
0.1042	6
0.8969	8
0.6284	0
0.5646	9
0.0705	8
0.258	5
0.2365	3
0.8207	5
0.6623	2
0.7503	0
0.6284	7
0.6613	7
0.7709	10
0.3188	6
0.3013	2
0.0203	6
0.909	6
0.6354	5
0.8034	0
0.3151	6
0.058	10
0.6265	2
0.9835	7
0.3061	4
0.2044	3
0.1232	0
0.8429	6
0.8552	4
0.5583	9
0.8586	5
0.2723	8
0.2204	4
0.9474	7
0.6417	4
0.663	3
0.9578	4
0.4391	9
0.1915	8
0.1405	10
0.2808	3
0.7657	1
0.8832	1
0.5201	10
0.3123	9
0.3011	4
0.3021	5
0.9534	4
0.8787	5
0.2261	8
0.5722	3
0.0077	1
0.9037	2
0.2722	0
0.7698	7
0.4711	9
0.2075	6
0.523	9
0.5535	1
0.0713	9
0.2986	9
0.0118	9
0.4061	10
0.6412	6
0.8072	5
0.2205	0
0.6211	8
0.3539	2
0.1149	4
0.1509	3
0.4265	5
0.1583	8
0.8594	5
0.1308	7
0.7417	9
0.2827	4
0.3588	3
0.9076	5
0.4763	2
0.3305	0
0.745	2
0.7195	10
0.7708	4
0.2078	2
0.3249	5
0.5426	2
0.884	4
0.7573	6
0.2393	4
0.5543	2
0.8869	9
0.1334	3
0.0107	6
0.0008	1
0.5528	10
0.5811	2
0.8031	5
0.5913	9
0.3809	5
0.6583	8
0.7719	9
0.5961	6
0.8706	5
0.5253	10
0.7746	9
0.6981	9
0.0209	1
0.0087	9
0.3679	8
0.4257	3
0.1284	1
0.5155	7
0.8458	1
0.5697	8
0.5236	7
0.7035	3
0.2039	2
0.761	4
0.1717	4
0.7196	0
0.2959	0
0.4035	3
0.7189	6
0.0089	6
0.8261	0
0.7525	2
0.5323	6
0.2262	3
0.8262	1
0.3392	6
0.3617	3
0.8677	0
0.2228	6
0.8201	3
0.2308	5
0.3056	8
0.5608	4
0.5611	9
0.554	8
0.5611	9
0.1112	7
0.5722	9
0.7129	1
0.1399	4
0.1139	1
0.6692	2
0.1926	5
0.4138	10
0.2965	0
0.0137	10
0.643	0
0.7031	9
0.1027	8
0.5491	4
0.4069	5
0.4092	2
0.8228	1
0.712	8
0.9289	5
0.4102	7
0.1727	7
0.4067	3
0.1741	1
0.4396	0
0.6284	2
0.1148	8
0.1115	0
0.6107	9
0.7112	8
0.9692	4
0.2092	2
0.5143	4
0.2468	2
0.2186	6
0.3365	0
0.3431	6
0.8377	0
0.6618	4
0.9078	7
0.0445	7
0.7781	10
0.8815	5
0.8014	8
0.4593	6
0.8968	4
0.6815	2
0.7866	3
0.3632	0
0.882	9
0.9971	3
0.1011	3
0.162	10
0.167	1
0.5022	6
0.8689	10
0.1794	1
0.2698	3
0.1168	3
0.4683	9
0.0601	4
0.5865	0
0.9297	5
0.5853	6
0.7214	7
0.9183	6
0.2443	0
0.0862	10
0.1832	4
0.7497	4
0.4232	4
0.0578	4
0.4582	2
0.5074	7
0.9979	8
0.6633	7
0.6723	0
0.4434	10
0.7705	5
0.9118	6
0.3362	8
0.0201	8
0.0547	2
0.2669	10
0.8601	8
0.4438	2
0.5683	3
0.5555	3
0.8887	6
0.5113	9
0.5263	2
0.3264	0
0.2508	4
0.5689	7
0.1539	3
0.8817	4
0.0066	8
0.197	6
0.1331	1
0.3734	5
0.9054	1
0.5066	0
0.3226	5
0.2874	6
0.1556	1
0.9134	8
0.1902	9
0.0986	7
0.7191	3
0.4023	0
0.084	5
0.8658	0
0.4773	3
0.0226	9
0.7472	5
0.4994	3
0.3203	3
0.6021	5
0.099	6
0.0071	1
0.9386	6
0.0341	8
0.4181	0
0.4384	8
0.8218	6
0.6307	0
0.3638	4
0.9016	5
0.1785	1
0.4209	9
0.1538	9
0.7853	6
0.4209	2
0.0543	3
0.0946	8
0.766	8
0.5537	9
0.4814	0
0.0344	5
0.4525	2
0.6841	6
0.5202	4
0.3398	7
0.8406	0
0.5288	5
0.5141	2
0.5052	10
0.2912	0
0.9329	1
0.6545	4
0.7026	5
0.2604	7
0.4974	3
0.0704	5
0.2922	9
0.3244	9
0.2331	10
0.2382	9
0.6085	10
0.2433	0
0.0587	2
0.7911	5
0.6871	4
0.2612	5
0.4803	3
0.906	6
0.5498	10
0.4757	3
0.6533	3
0.3651	5
0.3679	8
0.8863	1
0.9489	1
0.5573	10
0.5528	7
0.3198	3
0.0958	8
0.0011	6
0.3843	2
0.7678	3
0.5367	6
0.3353	1
0.1829	5
0.5303	4
0.9684	1
0.3001	6
0.1375	5
0.7714	1
0.0605	6
0.4986	0
0.9589	7
0.4015	7
0.2486	1
0.5066	0
0.3233	9
0.9598	5
0.0944	0
0.3127	4
0.3582	3
0.8551	3
0.3277	2
0.0809	8
0.7229	5
0.5469	10
0.2375	6
0.3095	10
0.9492	10
0.3276	2
0.242	5
0.6561	3
0.6596	9
0.8855	3
0.6985	7
0.5093	10
0.9772	2
0.5668	7
0.2566	9
0.7658	8
0.5966	6
0.5882	6
0.3366	3
0.34	8
0.71	2
0.8655	0
0.9463	3
0.622	3
0.558	0
0.7599	10
0.8154	0
0.8499	1
0.8249	1
0.8337	6
0.0707	8
0.3934	10
0.3446	4
0.0407	9
0.7914	8
0.6122	7
0.179	4
0.6472	3
0.5754	6
0.7348	6
0.3778	1
0.4705	9
0.1504	9
0.77	0
0.4651	4
0.7827	0
0.2667	10
0.8097	8
0.0617	8
0.2598	4
0.4158	0
0.2477	5
0.4437	8
0.3959	9
0.0478	9
0.7975	5
0.0315	3
0.0755	8
0.9792	3
0.0233	2
0.0462	6
0.5517	7
0.4339	4
0.4114	5
0.3634	8
0.7787	0
0.0351	9
0.6768	3
0.8285	4
0.141	10
0.5967	0
0.4892	7
0.6585	3
0.7031	6
0.7661	4
0.3512	3
0.0731	1
0.1948	8
0.3595	10
0.049	4
0.5154	5
0.2515	4
0.1301	1
0.7713	9
0.1052	7
0.0777	0
0.6885	2
0.1204	1
0.0546	8
0.0525	5
0.1426	0
0.1991	6
0.8977	6
0.0762	7
0.7158	2
0.9225	3
0.9061	7
0.6521	8
0.5177	5
0.8976	1
0.6414	8
0.9201	7
0.0504	5
0.4858	0
0.2054	6
0.9031	2
0.0626	7
0.2734	6
0.3912	8
0.5712	8
0.5097	8
0.8973	5
0.4772	4
0.9097	1
0.0372	2
0.7207	10
0.6067	7
0.737	9
0.3031	4
0.307	8
0.3913	1
0.0128	1
0.0881	6
0.9116	10
0.9203	7
0.1831	10
0.0112	2
0.9742	10
0.6164	5
0.3713	6
0.1223	9
0.5699	0
0.5189	8
0.5499	8
0.7425	8
0.1707	3
0.2786	0
0.2999	7
0.3757	1
0.6768	8
0.8239	6
0.9429	3
0.4244	5
0.6269	3
0.6671	8
0.2079	9
0.3805	2
0.2422	6
0.6956	8
0.3405	8
0.0453	10
0.7836	3
0.5595	8
0.2455	6
0.1919	5
0.3933	1
0.5626	0
0.6886	5
0.5468	4
0.1221	9
0.7028	7
0.6491	6
0.0106	1
0.4853	8
0.6758	4
0.0252	3
0.7488	0
0.8797	1
0.9172	3
0.9064	5
0.6787	6
0.8437	10
0.6419	6
0.6448	7
0.3213	9
0.919	4
0.5416	5
0.838	3
0.0983	6
0.3316	4
0.747	0
0.9074	8
0.1265	2
0.0266	4
0.2892	8
0.5345	8
0.7016	4
0.9516	9
0.072	7
0.4635	8
0.0726	2
0.448	3
0.288	10
0.0909	1
0.2958	4
0.5716	1
0.9163	5
0.8662	3
0.8859	1
0.6478	3
0.1196	1
0.3854	9
0.3379	10
0.2427	2
0.3623	4
0.9415	3
0.9131	7
0.2846	9
0.7013	8
0.6634	3
0.9346	2
0.557	8
0.3277	4
0.3058	4
0.3206	3
0.0924	3
0.6069	5
0.8413	1
0.196	6
0.8844	7
0.5576	9
0.5209	2
0.7484	5
0.6608	7
0.1004	5
0.6812	10
0.188	8
0.1375	7
0.9974	9
0.4764	10
0.7309	8
0.1752	0
0.6573	0
0.2934	8
0.5748	9
0.2594	9
0.8168	6
0.5574	10
0.8504	5
0.682	10
0.141	6
0.3919	10
0.4741	9
0.9613	3
0.9113	2
0.3619	4
0.5324	3
0.6099	10
0.4665	7
0.4835	1
0.5574	1
0.9014	1
0.488	9
0.4873	8
0.809	5
0.028	7
0.0151	5
0.4945	1
0.0199	10
0.4395	1
0.5864	6
0.989	2
0.8058	3
0.6015	6
0.9426	4
0.0187	2
0.6067	6
0.5037	5
0.1176	4
0.9768	2
0.4695	3
0.844	0
0.0656	0
0.1538	9
0.5965	5
0.0228	2
0.5935	8
0.9157	4
0.2261	9
0.2596	9
0.4146	7
0.554	0
0.7027	4
0.9822	7
0.272	10
0.783	6
0.7765	0
0.4012	2
0.6073	10
0.5028	2
0.3747	6
0.2534	10
0.9267	2
0.1452	9
0.1316	10
0.9914	8
0.2075	1
0.9682	3
0.5865	9
0.0771	8
0.5385	9
0.5439	10
0.7559	7
0.672	3
0.2551	8
0.4093	4
0.8618	9
0.1741	4
0.4364	10
0.7029	10
0.8787	2
0.5391	0
0.5887	2
0.988	7
0.0275	8
0.2331	3
0.518	0
0.3839	8
0.2115	2
0.6328	0
0.4865	8
0.5299	4
0.0649	3
0.5016	0
0.8605	5
0.0275	10
0.6042	3
0.923	10
0.288	6
0.3841	6
0.3257	10
0.5634	3
0.5222	3
0.8261	3
0.6534	10
0.8351	9
0.971	0
0.2631	9
0.921	1
0.6936	9
0.0456	0
0.7223	2
0.8526	7
0.9221	7
0.3544	7
0.6536	8
0.6517	3
0.2555	0
0.1577	4
0.2847	0
0.8535	6
0.1253	3
0.7981	3
0.8241	5
0.7745	4
0.8611	1
0.8451	3
0.1737	3
0.1136	1
0.1276	4
0.023	10
0.0914	5
0.7614	8
0.7117	6
0.3106	2
0.993	9
0.427	9
0.6567	7
0.7101	9
0.1745	6
0.2865	5
0.4335	4
0.9587	0
0.6232	4
0.8641	8
0.3219	1
0.247	2
0.571	10
0.0127	8
0.557	10
0.4824	1
0.0829	8
0.8279	4
0.995	6
0.1166	5
0.2082	3
0.1731	3
0.4201	1
0.5821	8
0.7435	3
